,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Imported AMTI 400600 V1.00 #1 - Force,,,Imported AMTI 400600 V1.00 #1 - Moment,,,Imported AMTI 400600 V1.00 #1 - CoP,,,Imported AMTI 400600 V1.00 #2 - Force,,,Imported AMTI 400600 V1.00 #2 - Moment,,,Imported AMTI 400600 V1.00 #2 - CoP,,,Combined Force,,,Combined Moment,,,Combined CoP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,0,-121.648,217.749,1096.23,178.903,215.751,1076.28,-43.4617,71.5078,1079.38,93.9523,68.1503,1063.61,-55.6115,313.477,754.688,-167.861,241,888.689,-129.514,289.043,538.812,-68.6148,295.169,376.743,-149.518,239.836,286.46,-132.005,212.919,98.7175,-83.2794,163.473,109.931,-103.407,391.453,64.3633,159.92,257.269,775.243,217.383,171.954,902.52,220.558,142.108,512.863,183.416,100.381,408.438,228.584,-3.42309,375.308,188.466,-181.224,195.646,125.175,-193.593,214.511,229.195,-75.2926,60.0566,-85.0766,350.719,83.2445,-149.876,333.741,61.868,-105.629,281.965,107.034,-145.239,278.027,90.6906,-157.364,239.857,397.502,-150.097,268.909,343.534,-160.347,201.398,366.51,-151.705,276.709,406.488,-154.27,287.306,718.286,-163.263,218.806,703.416,-157.677,278.671,759.37,-166.974,207.226,757.481,,,,215.064,145.886,796.242,207.352,102.594,749.297,204.402,105.876,819.195,225.646,-0.603644,469.567,236.698,47.9537,419.082,221.426,35.0955,503.232,229.967,93.3386,462.339,250.891,-118.23,78.8929,205.611,-86.0541,69.1002,233.698,-128.539,123.949,193.157,-108.61,135.887,2.12659,66.1298,1113.16,56.6975,69.2755,1094.33,20.9203,59.6617,1161.07,62.7479,59.8549,1156.45,220.663,157.334,747.031,1124.25,1112.18,1082.62,1069.93,819.094,935.963,625.011,483.496,402.413,269.267,213.878,409.965,832.325,944.122,576.081,458.846,439.452,326.556,314.9,248.608,370.366,371.044,319.559,326.524,490.207,461.365,447.886,514.602,788.847,754.536,824.113,802.87,,837.578,784.198,850.924,520.97,483.689,550.912,524.742,288.356,233.358,294.109,259.945,1115.13,1097.99,1162.79,1159.7,794.67,48
340,0,-124.706,225.204,1096.76,175.949,222.196,1077.34,-46.5016,78.7985,1080.21,90.8569,74.8292,1064.39,-57.6201,318.391,754.029,-170.439,247.562,888.634,-131.189,291.401,538.36,-69.5632,296.265,376.396,-150.15,240.961,286.011,-132.278,213.01,98.5035,-83.9551,163.775,109.933,-103.315,391.39,63.9309,157.967,268.254,776.968,214.933,180.464,902.92,219.681,158.716,512.014,183.091,115.153,407.697,227.565,10.3592,377.39,186.44,-171.776,202.79,123.057,-182.577,222.073,228.979,-72.4646,61.6086,-85.1724,350.654,83.1813,-149.885,333.588,61.6318,-105.765,281.898,106.936,-145.247,277.975,90.4893,-158.525,241.626,396.957,-151.01,270.369,342.914,-161.812,203.06,366.115,-152.638,278.513,405.762,-156.191,291.956,717.727,-165.699,223.244,703.742,-159.725,283.752,758.963,-169.353,212.328,757.903,,,,213.087,156.479,795.87,205.495,114.193,747.971,202.116,116.051,817.93,224.797,15.2458,471.528,235.899,62.6535,419.909,220.532,51.7743,504.283,229.233,108.922,462.121,249.785,-114.702,83.4813,204.996,-81.7742,72.4474,232.408,-122.728,128.884,192.168,-101.698,140.066,-1.19725,73.3705,1113.9,53.4491,76.2121,1095.15,17.527,66.78,1161.85,59.3302,66.8252,1157.28,218.934,169.01,746.792,1126.56,1114,1084.08,1070.88,820.52,938.087,626.065,484.031,403.001,269.395,214.373,409.814,837.015,945.53,579.318,461.519,440.813,324.639,312.72,247.948,370.313,370.871,319.512,326.428,491.007,462.054,448.839,515.277,790.421,756.668,825.865,805.096,,838.631,784.046,850.487,522.594,485.693,552.825,527.226,287.26,232.291,292.723,258.63,1116.31,1099.1,1163.9,1160.72,796.364,50
341,0,-127.426,232.589,1097.19,173.232,228.445,1078.22,-49.4734,85.9234,1081.05,87.9109,81.3539,1065.16,-59.7386,323.234,753.231,-172.778,253.858,888.542,-132.863,293.676,537.792,-70.8036,297.467,376.079,-151.53,241.912,285.64,-132.589,213.092,98.3097,-84.4459,163.844,110.054,-103.453,391.45,63.6685,156.138,279.171,778.642,212.358,188.631,903.078,218.124,175.742,511.174,182.248,130.547,407.296,226.277,24.9635,379.348,184.222,-161.605,210.33,120.953,-171.229,229.959,228.648,-67.7856,63.9711,-85.3435,350.636,83.1357,-150.191,333.747,61.718,-105.959,281.873,106.787,-145.551,277.977,90.4067,-160.214,243.156,396.55,-151.959,271.646,342.117,-163.33,204.411,365.893,-154.229,279.983,405.197,-158.26,296.393,717.193,-167.62,227.647,703.829,-161.9,288.69,758.512,-171.693,217.306,758.224,,,,211.155,166.975,795.234,203.788,125.767,746.452,199.981,126.112,816.394,223.634,31.8324,473.193,234.74,78.0207,420.683,219.436,68.9739,505.233,228.181,125.216,461.929,248.113,-109.921,89.1915,203.955,-76.4238,77.1003,230.623,-115.935,134.931,190.659,-94.0492,145.097,-4.3618,80.4356,1114.68,50.2894,82.9835,1095.95,14.2737,73.7342,1162.68,56.0959,73.0154,1158.18,217.122,180.553,746.647,1128.79,1115.69,1085.58,1071.87,821.83,940.108,626.992,484.701,403.823,269.542,214.681,409.865,841.783,946.693,582.891,464.916,442.413,322.944,311.176,246.915,370.325,371.152,319.505,326.542,491.981,462.522,449.82,516.102,791.998,758.482,827.583,807.22,,839.561,783.925,849.939,524.344,488.021,555.131,530.212,285.653,231.047,291.263,257.389,1117.59,1100.24,1165.1,1161.84,798.262,48
342,0,-129.902,239.95,1097.57,170.79,234.408,1079,-52.343,92.9496,1081.8,84.9952,87.6378,1065.87,-61.9157,327.916,752.337,-175.022,260.104,888.394,-134.74,295.753,537.342,-72.3107,298.745,375.796,-152.424,242.547,285.313,-132.92,213.196,98.104,-84.9233,163.916,110.181,-103.787,391.704,63.449,154.508,289.99,780.456,209.759,196.472,903.106,217.278,193.073,510.731,180.759,146.151,407.19,224.746,40.1352,381.402,181.823,-150.661,217.754,118.729,-159.345,237.664,227.913,-61.6889,66.6706,-85.5927,350.613,83.1177,-150.242,333.632,61.5277,-106.219,281.829,106.711,-145.754,277.971,90.2707,-160.679,244.644,395.771,-153.541,272.689,341.965,-164.709,205.546,365.661,-155.873,281.277,404.767,-160.402,300.673,716.594,-169.51,231.906,703.883,-163.988,293.492,757.965,-174.103,222.13,758.607,,,,209.423,177.347,794.538,202.169,137.323,744.758,198.396,135.972,814.76,222.484,48.7923,474.966,233.276,94.055,421.46,218.269,86.5453,506.308,226.869,141.941,461.863,246.356,-103.842,95.4903,202.603,-69.8358,82.3956,228.272,-107.754,141.432,188.774,-85.5269,150.74,-7.42519,87.3331,1115.37,47.2463,89.5741,1096.69,11.117,80.5359,1163.37,52.9269,80.3089,1158.88,215.424,192.073,746.241,1130.98,1117.3,1087.05,1072.84,823.027,942.089,627.982,485.49,404.309,269.712,214.989,410.158,846.805,947.734,587.651,468.869,444.51,321.209,309.793,245.346,370.357,371.037,319.527,326.59,492.243,463.545,450.651,516.962,793.499,760.241,829.181,809.406,,840.595,783.833,849.519,526.757,490.808,558.104,533.792,283.889,229.596,289.348,256.267,1118.81,1101.36,1166.21,1162.86,800.11,48
343,0,-132.22,247.256,1097.92,168.533,240.111,1079.67,-55.1633,99.856,1082.5,82.1373,93.7797,1066.48,-63.8998,332.36,751.413,-177.194,266.302,888.265,-136.456,297.61,536.909,-73.8027,299.962,375.551,-153.084,243.309,285.004,-133.194,213.3,97.9242,-85.2736,164.026,110.26,-103.954,391.735,63.1847,152.991,300.583,782.365,207.634,204.185,903.162,215.599,210.524,510.418,178.847,161.979,407.447,222.905,55.7682,383.594,179.288,-138.904,224.841,116.239,-146.79,244.77,226.939,-54.1046,69.7077,-85.8189,350.587,83.1199,-150.633,333.761,61.5918,-106.493,281.802,106.685,-146.02,277.943,90.1841,-162.67,245.609,395.705,-154.806,273.612,341.526,-165.792,206.581,365.408,-157.444,282.415,404.353,-162.393,304.857,715.988,-171.79,235.982,704.078,-165.974,298.172,757.402,-176.46,226.869,758.916,,,,207.756,187.579,793.814,200.77,148.731,743.033,196.642,145.739,812.951,221.096,66.0498,476.786,231.677,110.32,422.459,216.826,104.326,507.42,225.306,158.979,461.974,244.348,-96.2291,101.891,200.694,-61.8095,88.2539,226.543,-99.185,147.832,186.903,-76.0098,156.467,-10.4058,94.1077,1116.01,44.3268,96.0348,1097.35,8.09198,87.2163,1164.05,49.8983,86.2298,1159.62,213.968,203.532,745.742,1133.15,1118.81,1088.49,1073.74,824.117,944.102,628.859,486.274,404.798,269.864,215.252,410.189,851.969,948.95,592.731,473.536,447.148,319.362,308.174,243.491,370.385,371.323,319.585,326.661,493.323,464.186,451.315,517.734,794.951,762.184,830.73,811.518,,841.718,783.918,848.997,529.689,494.284,561.58,538.012,281.688,227.787,288.121,255.327,1120.02,1102.43,1167.34,1163.89,802.084,48
344,0,-134.415,254.434,1098.23,166.502,245.66,1080.33,-57.8781,106.646,1083.14,79.3554,99.7986,1067.03,-65.5151,337.187,750.682,-179.198,272.328,888.106,-138.126,299.411,536.472,-74.8018,301.975,375.468,-154.245,243.664,284.812,-133.422,213.337,97.8059,-85.4455,163.922,110.408,-104.161,391.77,63.0134,151.356,311.026,784.414,205.537,211.668,903.238,213.673,227.759,510.422,176.709,177.978,408.019,221.109,71.0693,385.647,176.634,-126.367,231.161,113.635,-133.63,251.058,225.75,-45.6959,72.9229,-86.0245,350.553,83.0951,-150.612,333.658,61.3462,-106.709,281.742,106.644,-146.225,277.878,90.1149,-163.327,246.747,395.095,-155.992,274.428,341.093,-166.836,207.452,365.198,-158.494,283.6,403.751,-164.234,308.949,715.383,-173.83,240.007,704.215,-167.948,302.729,756.932,-178.629,231.493,759.19,,,,206.113,197.683,793.08,199.166,160.024,741.493,194.826,155.425,811.239,219.379,83.2932,478.606,229.757,126.685,423.569,215.21,122.051,508.682,223.489,175.964,462.352,242.34,-86.8246,107.828,199.451,-52.4222,93.0799,224.239,-88.7056,153.724,184.754,-65.1603,161.785,-13.3491,100.762,1116.59,41.3857,102.359,1097.99,5.0795,93.7698,1164.65,46.9285,92.6548,1160.28,212.329,214.738,745.491,1135.31,1120.35,1089.91,1074.62,825.537,946.048,629.705,487.607,405.316,269.963,215.317,410.249,857.293,950.204,598.382,478.938,450.182,317.181,306.267,241.596,370.395,371.181,319.591,326.678,493.619,464.746,451.929,518.231,796.364,764.028,832.344,813.552,,842.934,784.274,848.659,533.037,498.245,565.658,542.844,279.095,226.258,285.977,254.076,1121.21,1103.53,1168.43,1164.92,804.334,48
345,0,-136.452,261.504,1098.49,164.526,251.163,1081.02,-60.5581,113.305,1083.72,76.6654,105.753,1067.53,-67.0746,340.526,749.713,-181.1,278.174,887.823,-139.663,301.132,536.024,-76.3706,301.877,375.166,-154.915,244.127,284.499,-133.538,213.357,97.6093,-85.615,164.008,110.44,-104.085,391.616,62.6996,149.634,321.258,786.67,203.711,219.033,903.542,211.641,244.711,510.79,174.41,193.767,408.822,218.631,86.826,387.733,174.088,-113.14,236.533,110.967,-120.178,256.408,222.929,-33.3169,77.7266,-86.1585,350.534,83.0605,-150.951,333.695,61.477,-106.843,281.705,106.567,-146.386,277.82,90.0327,-165.008,247.53,395.016,-156.942,275.158,340.651,-167.622,208.279,364.854,-160.053,284.43,403.393,-165.808,312.929,714.766,-176.086,243.831,704.438,-169.575,307.168,756.381,-181.032,235.898,759.534,,,,204.288,207.714,792.613,196.618,171.323,740.024,193.184,165.037,809.851,217.37,100.224,480.42,227.665,142.888,424.809,213.201,139.321,510.012,221.46,192.635,463.013,239.7,-74.7017,112.792,196.59,-41.7193,97.3508,221.73,-76.4119,158.707,182.233,-52.7614,166.685,-16.1725,107.346,1117.1,38.5322,108.649,1098.53,2.16866,100.243,1165.25,44.0076,99.5825,1160.81,210.273,225.81,745.496,1137.4,1121.95,1091.31,1075.49,826.152,947.844,630.483,487.557,405.631,269.965,215.466,410.034,862.813,951.767,604.634,484.871,453.514,314.73,304.141,238.43,370.4,371.373,319.577,326.678,494.506,465.173,452.322,518.887,797.688,765.958,833.799,815.667,,844.461,784.631,848.773,536.747,502.704,570.067,548.209,275.243,223.306,283.18,252.54,1122.37,1104.57,1169.56,1165.91,806.826,48
346,0,-138.393,268.447,1098.68,162.574,256.734,1081.84,-63.1356,119.887,1084.25,74.0655,111.698,1068.08,-68.2256,344.253,748.976,-182.756,283.903,887.497,-140.944,302.742,535.577,-76.9793,303.054,374.83,-155.462,244.628,284.227,-133.657,213.386,97.4664,-85.7766,164.072,110.472,-104.35,391.76,62.6858,147.582,331.297,789.132,201.919,226.785,903.851,209.485,261.422,511.645,172.078,209.447,410.044,216.512,102.698,389.453,171.554,-99.1499,240.815,108.621,-106.506,260.883,219.225,-18.399,82.6126,-86.2736,350.509,83.0249,-150.804,333.543,61.2291,-106.938,281.679,106.493,-146.449,277.801,89.9643,-165.363,248.567,394.41,-157.711,275.911,340.223,-168.477,209.07,364.702,-160.9,285.383,402.918,-167.018,316.84,714.105,-177.736,247.565,704.604,-170.944,311.465,755.831,-182.342,240.396,759.564,,,,202.506,217.832,792.895,195.727,182.333,739.546,191.601,174.46,808.954,215.118,116.703,482.237,225.357,158.919,426.315,211.003,156.015,511.515,219.325,208.988,464.106,236.642,-59.9162,117.216,193.382,-27.0151,102.133,218.751,-62.1705,163.153,179.229,-38.8152,171.504,-18.9253,113.797,1117.67,35.7949,114.83,1099.15,-0.670763,106.678,1165.8,41.195,105.897,1161.42,208.58,236.872,745.888,1139.43,1123.71,1092.69,1076.46,827.122,949.554,631.158,488.124,405.951,269.995,215.595,410.237,868.486,953.493,611.561,491.543,457.272,311.855,301.997,234.996,370.396,371.136,319.561,326.672,494.661,465.566,452.882,519.303,798.892,767.688,835.173,817.298,,846.842,786.437,849.444,540.785,507.726,574.9,554.232,270.793,220.358,279.885,251.084,1123.61,1105.71,1170.67,1166.97,809.916,48
347,0,-140.464,275.183,1098.81,160.695,262.399,1082.83,-65.5829,126.351,1084.76,71.6323,117.675,1068.75,-69.1612,347.95,748.209,-184.286,289.49,887.083,-141.989,304.248,535.131,-77.7007,303.949,374.611,-155.605,245.319,283.968,-133.731,213.44,97.3496,-85.9326,164.098,110.557,-104.421,391.742,62.6502,145.284,341.194,791.854,200.132,234.684,904.419,206.645,277.895,512.859,169.594,225.253,411.52,214.068,118.077,391.904,168.895,-84.206,244.058,106.199,-92.261,264.292,215.103,-0.45876,86.6212,-86.3272,350.501,83.0137,-151.059,333.687,61.3886,-106.986,281.67,106.447,-146.51,277.814,89.9161,-166.608,249.367,394.418,-158.319,276.629,339.922,-169.107,210.002,364.419,-161.572,286.403,402.51,-167.992,320.607,713.46,-178.712,251.361,704.544,-171.959,315.662,755.204,-183.773,244.669,759.68,,,,200.964,227.783,793.282,193.173,193.574,739.188,190.207,184.153,808.73,212.531,132.777,483.956,222.923,174.852,427.876,208.548,172.194,513.074,216.87,225.034,465.534,233.287,-42.8279,120.913,189.51,-8.4073,107.519,215.451,-46.0805,166.796,175.709,-23.2765,175.626,-21.5425,120.22,1118.16,33.2828,121.021,1099.95,-3.39624,113.087,1166.33,38.4553,112.143,1162.12,206.546,247.888,746.785,1141.42,1125.7,1094.06,1077.59,828.051,951.148,631.738,488.627,406.242,270.033,215.721,410.232,874.387,955.565,618.832,498.848,461.905,308.513,299.4,231.89,370.398,371.396,319.554,326.697,495.487,465.977,453.321,519.756,800.022,769.092,836.388,818.993,,849.452,788.153,850.962,544.989,513.172,579.989,560.709,266.228,218.048,276.339,249.52,1124.81,1107.09,1171.8,1168.15,813.509,48
348,0,-142.544,281.759,1098.88,158.597,268.211,1084.03,-67.8065,132.738,1085.22,69.4089,123.612,1069.51,-69.8375,351.598,747.492,-185.643,295.044,886.618,-142.857,305.725,534.803,-78.2517,304.604,374.469,-155.846,245.838,283.779,-133.734,213.504,97.279,-86.0082,164.123,110.646,-104.469,391.766,62.6516,142.771,350.875,794.826,198.526,242.523,905.367,204.662,293.831,514.889,166.943,241.163,413.292,211.393,133.791,394.228,166.123,-68.43,246.15,103.57,-77.2733,266.466,211.205,18.7419,90.2239,-86.3554,350.517,83.0206,-151.076,333.703,61.394,-106.991,281.691,106.446,-146.533,277.824,89.9201,-167.328,250.228,394.293,-158.823,277.36,339.702,-169.844,210.744,364.46,-162.266,287.303,402.246,-168.743,324.256,712.859,-179.75,254.939,704.545,-172.822,319.751,754.614,-185.194,248.788,759.769,,,,199.165,237.915,794.218,192.246,204.552,739.689,188.703,193.97,808.822,209.851,148.607,485.524,220.198,190.783,429.469,206.065,188.005,514.741,214.326,240.864,467.193,229.793,-24.4281,123.678,185.8,8.00525,109.915,212.097,-28.8881,169.521,172.15,-6.61956,178.898,-23.954,126.534,1118.77,30.9198,127.174,1100.66,-5.96869,119.411,1166.93,35.8781,117.692,1162.97,204.568,258.888,748.044,1143.35,1127.93,1095.41,1078.87,829.001,952.684,632.369,489.014,406.516,270.059,215.815,410.268,880.48,958.081,627.163,506.794,466.907,304.745,296.145,230.433,370.422,371.417,319.574,326.717,496.064,466.423,453.973,520.264,801.114,770.511,837.586,820.635,,852.674,791.163,852.893,549.413,518.969,585.463,567.645,262.103,216.025,273.051,248.362,1126.16,1108.42,1173.04,1169.46,817.582,48
349,0,-144.621,288.135,1098.96,156.526,274.064,1085.43,-69.8532,139.045,1085.65,67.4265,129.629,1070.37,-70.5239,355.109,746.711,-186.848,300.225,886.124,-143.603,307.094,534.466,-78.688,305.276,374.393,-156.057,246.177,283.707,-133.756,213.523,97.3099,-86.0752,164.127,110.814,-104.527,391.728,62.6588,140.072,360.328,798.105,197.102,250.253,906.636,202.231,309.508,517.11,164.257,257.18,415.302,208.642,149.897,395.918,163.094,-52.0411,247.162,100.858,-61.4863,267.251,207.401,38.7877,93.5189,-86.3812,350.511,83.0442,-151.104,333.678,61.424,-107.029,281.678,106.476,-146.543,277.802,89.9495,-168.061,250.887,394.302,-159.051,278.032,339.274,-170.319,211.349,364.483,-162.849,288.058,402.007,-169.444,327.762,712.178,-180.791,258.409,704.562,-173.616,323.652,754.012,-186.278,252.79,759.809,,,,197.477,248.043,795.56,190.65,215.604,740.34,187.169,203.748,809.302,207.324,164.359,487.031,217.568,206.718,431.176,203.598,203.734,516.325,211.776,256.736,468.986,226.367,-5.11293,125.715,182.284,28.7207,113.544,208.904,-10.8674,171.633,168.67,10.7946,181.445,-26.1669,132.864,1119.47,28.6969,133.167,1101.43,-8.41381,125.724,1167.55,33.4402,124.388,1163.76,202.531,269.891,749.66,1145.28,1130.39,1096.74,1080.3,829.851,954.077,632.915,489.444,406.751,270.096,215.932,410.247,886.807,960.971,635.685,515.362,471.966,300.661,292.191,230.793,370.427,371.411,319.585,326.71,496.652,466.59,454.45,520.679,802.082,771.925,838.706,822.139,,856.411,794.314,855.287,554.253,525.339,591.229,575.074,258.984,216.667,270.586,247.968,1127.63,1109.82,1174.33,1170.87,822.101,48
350,0,-146.533,294.294,1098.96,154.609,280.016,1086.99,-71.6677,145.284,1086.03,65.6707,135.649,1071.31,-71.2805,358.749,745.948,-188.051,305.414,885.604,-144.257,308.328,534.132,-79.1152,305.923,374.241,-156.214,246.422,283.632,-133.728,213.545,97.2897,-86.0756,164.159,110.907,-104.366,391.566,62.4954,137.237,369.582,801.551,196.051,258.25,908.111,199.737,324.926,519.549,161.348,273.212,417.332,205.766,166.143,397.023,159.78,-34.9967,246.999,97.3748,-45.0937,266.875,203.858,59.8067,96.181,-86.4123,350.499,83.0444,-150.912,333.513,61.2439,-107.013,281.66,106.473,-146.549,277.787,89.9775,-168.322,251.538,394.002,-159.498,278.376,339.255,-170.474,211.88,364.388,-163.092,288.716,401.733,-170.15,331.063,711.509,-181.517,261.693,704.5,-174.388,327.414,753.336,-186.988,256.711,759.83,,,,195.75,258.098,797.014,189.028,226.632,741.224,185.559,213.544,809.9,204.856,180.17,488.23,214.722,222.822,432.54,201.218,219.262,517.818,209.123,272.58,470.72,223.008,15.0545,126.98,178.728,48.7905,115.631,205.34,7.68512,172.437,165.206,29.0548,183.115,-28.2526,139.097,1120.05,26.7411,139.422,1102.28,-10.7598,132.321,1167.95,31.1933,130.478,1164.63,200.616,280.806,751.54,1147.08,1133.08,1098.05,1081.86,830.795,955.477,633.383,489.801,406.908,270.092,216.004,410.027,893.258,964.259,644.518,524.256,477.043,296.248,287.641,233.208,370.422,371.155,319.564,326.708,496.831,466.933,454.679,520.908,802.993,773.144,839.719,823.533,,860.327,797.814,857.888,559.281,531.833,597.244,582.76,257.067,218.391,268.25,248.331,1129.01,1111.39,1175.47,1172.33,826.989,48
351,0,-148.454,300.489,1098.94,152.812,285.965,1088.63,-73.3529,151.451,1086.41,64.1339,141.381,1072.37,-72.1771,362.336,745.207,-189.272,310.269,884.982,-144.905,309.428,533.858,-79.5154,306.497,374.133,-156.613,246.524,283.602,-133.708,213.531,97.3029,-86.018,164.205,110.982,-104.635,391.669,62.5779,134.401,378.624,805.119,195.414,266.369,909.848,196.884,340.126,522.012,158.377,289.177,419.363,202.912,182.361,397.887,156.319,-17.278,245.711,93.8209,-27.9028,265.231,200.515,81.5985,98.1493,-86.4181,350.508,82.9836,-151.187,333.614,61.4369,-107.035,281.635,106.493,-146.572,277.758,89.9881,-167.915,252.144,393.548,-159.784,278.727,339.071,-170.693,212.214,364.418,-163.638,289.179,401.567,-170.963,334.184,710.812,-182.314,264.719,704.529,-175.309,330.937,752.712,-188.137,260.264,759.959,,,,193.915,268.136,798.745,186.673,237.679,742.157,184.381,223.239,810.951,202.486,195.702,489.103,211.908,238.904,433.72,198.984,234.546,519.133,206.437,288.287,472.421,219.757,36.0789,127.592,175.385,69.6245,116.937,202.02,27.2613,172.752,161.799,48.1377,183.884,-30.2239,145.287,1120.69,24.8656,145.477,1103.13,-12.946,138.487,1168.65,28.9837,135.966,1165.57,198.757,291.582,753.649,1148.91,1135.89,1099.36,1083.55,831.764,956.705,633.835,490.142,407.102,270.076,216.055,410.206,899.798,967.968,653.411,533.453,482.434,291.733,282.716,237.693,370.419,371.389,319.555,326.697,496.641,467.107,454.941,521.208,803.841,774.387,840.731,825.028,,864.577,801.333,861.089,564.377,538.603,603.412,590.683,256.661,221.995,267.205,249.619,1130.48,1112.96,1176.89,1173.83,832.172,48
352,0,-150.263,306.529,1098.77,151.03,291.963,1090.29,-74.8068,157.574,1086.82,62.6802,147.494,1073.29,-73.2946,366.106,744.37,-190.518,314.924,884.376,-145.54,310.445,533.534,-79.9137,307.127,374.029,-156.693,246.689,283.568,-133.639,213.542,97.3584,-85.8678,164.276,111.054,-104.749,391.674,62.5703,131.653,387.56,808.708,194.889,274.718,911.651,194.522,354.916,524.855,155.482,305.08,421.341,200.082,198.61,398.412,152.781,1.07807,243.461,90.1523,-9.92691,262.473,197.432,104.206,99.5031,-86.4713,350.537,82.9445,-151.221,333.597,61.4462,-107.02,281.656,106.449,-146.603,277.744,90.0079,-168.22,252.526,393.46,-160.049,279,338.902,-170.894,212.494,364.523,-164.2,289.551,401.387,-171.801,337.052,710.092,-183.261,267.487,704.617,-176.277,334.252,752.051,-188.935,263.61,760.027,,,,192.216,278.051,800.675,186.356,248.285,743.97,183.229,232.846,812.244,200.13,210.946,489.667,209.37,254.746,434.989,196.709,249.379,520.273,203.774,303.709,474.221,216.714,57.7908,127.456,172.309,91.2178,117.489,198.691,47.3589,172.102,158.722,68.1372,184.161,-32.0609,151.573,1121.34,23.0823,151.543,1104.04,-15.0212,144.832,1169.35,26.9064,142.031,1166.5,196.983,302.24,755.988,1150.58,1138.77,1100.73,1085.19,832.762,957.912,634.206,490.521,407.209,270.071,216.085,410.239,906.391,971.884,662.78,542.933,488.069,287.431,277.701,244.416,370.45,371.39,319.554,326.704,496.868,467.238,455.231,521.453,804.581,775.641,841.652,826.334,,869.102,806.143,864.598,569.495,545.844,609.564,598.873,257.973,227.629,267.096,252.489,1131.99,1114.63,1178.38,1175.42,837.657,48
353,0,-151.967,312.589,1098.66,149.005,298.072,1091.86,-76.162,163.654,1087.34,61.4033,153.612,1074.28,-74.5346,370.039,743.511,-191.724,319.337,883.815,-146.159,311.437,533.304,-80.3622,307.857,373.987,-156.737,246.845,283.562,-133.501,213.594,97.3965,-85.6792,164.358,111.195,-104.874,391.673,62.6271,129,396.412,812.264,194.384,283.019,913.51,192.319,369.283,527.861,152.909,321.078,423.393,197.309,214.76,398.784,149.21,20.1122,240.297,86.4846,8.74159,258.797,194.68,127.661,100.285,-86.5452,350.58,82.9593,-151.246,333.609,61.4487,-106.985,281.695,106.456,-146.554,277.751,90.0039,-168.45,252.933,393.423,-160.347,279.265,338.816,-171.076,212.747,364.686,-164.639,289.985,401.256,-172.753,339.769,709.432,-183.848,270.158,704.619,-177.235,337.343,751.374,-189.293,266.816,760.052,,,,190.515,287.878,802.719,185.192,258.883,745.639,182.003,242.314,813.566,197.698,225.741,490.032,206.679,270.484,435.963,194.335,263.691,521.229,201.253,318.734,476.128,213.758,80.2871,126.683,169.479,113.741,117.464,195.674,68.4962,171.046,155.247,88.5587,183.117,-33.7925,157.633,1122.09,21.3692,157.635,1104.96,-16.9913,150.967,1170.17,24.9096,148.025,1167.47,195.346,312.745,758.491,1152.33,1141.58,1102.22,1086.95,833.843,959.095,634.641,491.02,407.316,270.057,216.146,410.279,912.993,975.903,672.305,552.932,494.046,283.568,273.006,253.485,370.512,371.411,319.579,326.687,497.124,467.436,455.548,521.732,805.345,776.706,842.481,827.467,,873.801,810.737,868.177,574.609,553.12,615.613,607.282,261.127,235.495,268.769,255.883,1133.61,1116.36,1179.99,1177.08,843.373,48
